CROSSING,FINISSHING,HEADING_ACCURACY,SHORT_PASSING,VOLLEYS,DRIBBLING,CURVE,FREE_KICK_ACCURACY,LONG_PASSING,BALL_CONTROL,y
56.21618,57.33199,73.30823,65.79836,64.16289,59.951668,61.962883,63.305676,70.65548,66.44665,0.0
49.72381,56.63909,76.657234,59.022636,52.476284,57.392456,34.211483,48.89619,64.88547,63.532562,0.0
38.535988,47.83837,64.855255,61.124336,54.55049,54.315544,44.001255,41.6911,63.0869,65.53815,0.0
42.280384,69.36841,76.66402,60.787167,66.310524,65.17359,64.04695,39.942337,46.46001,62.12408,0.0
55.940014,69.17895,69.79673,64.544495,56.46995,67.99657,34.1943,59.081253,54.139824,60.691944,0.0
38.509315,43.35724,65.48263,60.245907,50.561443,44.988167,41.82013,43.55326,59.41721,62.70971,0.0
53.775917,47.346695,71.469345,61.888176,52.170704,56.688625,44.128506,43.184494,63.711197,64.19612,0.0
55.180088,29.467297,74.58919,71.6885,45.980473,55.247528,34.202454,39.97513,57.870487,59.40065,0.0
51.465313,61.10416,71.011566,57.929714,48.186592,62.841522,47.60498,31.04278,45.325928,60.635784,0.0
53.3884,57.576405,76.66402,76.2548,66.09832,59.9491,67.18674,55.069042,73.84964,78.26729,0.0
52.013203,53.33591,76.64401,67.005714,66.62039,54.476414,62.77341,59.553635,71.6657,72.271255,0.0
56.957016,47.569023,67.09745,58.781113,30.109741,56.24827,40.829384,32.358482,57.828102,67.34244,0.0
54.622227,61.261944,41.870487,70.49305,64.12494,52.880447,52.556038,59.249897,70.35493,68.92194,0.0
52.236443,43.71991,60.48486,62.82156,30.061647,41.195145,46.32101,42.877193,52.48509,58.965763,0.0
54.87352,67.60646,41.832577,76.47339,67.6805,72.31896,67.49563,58.107487,68.28661,75.67958,0.0
53.43154,61.124466,74.694855,78.90068,65.580315,68.64198,59.326874,57.571114,73.995636,77.78484,0.0
57.246773,60.26419,44.909264,70.228775,61.521477,71.37667,56.198757,45.876087,64.029465,71.31596,0.0
55.821297,35.2753,69.95282,67.373825,47.875336,63.52088,44.773266,31.150072,66.70696,68.09001,0.0
57.515247,29.626858,63.271996,62.004604,30.063335,53.088707,45.954327,39.63528,57.576733,59.508377,0.0
51.233772,42.13032,54.353546,52.1802,42.307987,40.986103,36.882717,40.342037,51.68604,49.440647,0.0
56.83128,64.43706,71.31119,62.762943,61.73777,69.463806,56.94759,49.8146,63.943687,68.94807,0.0
50.624382,51.38422,65.68623,66.94786,54.134758,66.64386,43.29808,39.098812,64.81923,69.58889,0.0
40.568626,58.81586,41.856552,66.07597,59.022514,55.6358,37.53561,40.34914,61.441936,64.77824,0.0
49.334072,44.046925,72.673935,61.031902,45.02147,42.03407,43.819653,43.77164,57.939945,60.64184,0.0
56.044888,58.403305,73.17946,74.86056,60.39449,69.52622,60.49885,45.798237,72.120636,74.06802,0.0
55.5439,54.932804,41.958233,64.26284,56.99486,58.818645,47.336586,37.108208,67.33438,54.12208,0.0
53.848354,52.592613,71.20798,63.60446,58.25659,64.54677,50.580154,52.153347,66.21959,66.75591,0.0
50.216537,69.36983,74.87613,58.413677,68.706055,71.884705,67.720375,58.43638,45.51902,68.60248,0.0
55.45512,52.88234,72.087715,68.70145,62.732925,59.70739,58.197712,61.070274,71.80079,68.770226,0.0
51.709103,69.11494,70.073425,64.234146,65.13641,67.18337,61.390564,57.804577,61.583546,65.460045,0.0
50.208855,44.467777,63.697784,63.548283,50.987595,59.31501,37.096436,39.421284,64.80236,67.37501,0.0
56.87113,53.56159,61.457253,61.956505,30.056597,61.55352,41.900238,32.780907,54.635437,72.89179,0.0
61.916325,29.389004,76.64423,70.56663,51.420147,63.489746,34.20546,34.09933,53.116264,69.22079,0.0
53.47142,49.688484,52.72125,66.113014,45.989883,56.66961,35.449375,31.25192,63.382,64.73564,0.0
57.581364,57.870453,75.15906,73.95476,66.32107,64.506996,60.74005,64.33493,73.71556,71.60411,0.0
52.10493,59.628716,71.98025,79.00566,67.548874,64.25757,69.93919,66.62992,74.01034,78.395966,0.0
38.528194,29.390526,59.598114,67.94197,60.888927,51.52811,49.311,42.098614,59.69008,66.71516,0.0
38.509315,29.389004,41.83282,76.45553,31.536625,40.807934,34.190567,31.682402,50.120705,48.835487,0.0
49.810047,69.369705,71.055145,62.223125,65.13158,73.00793,56.9707,40.20538,63.752205,72.29042,0.0
51.744965,49.132507,67.75513,65.77047,54.958717,58.90527,46.983425,48.352245,68.56665,68.619606,0.0
48.842537,40.998245,51.72405,56.53787,46.72245,45.46376,46.88207,38.680866,62.571503,52.3956,0.0
54.140438,43.961163,59.70123,61.117462,49.635647,58.307808,46.913193,47.285255,60.115524,62.58254,0.0
47.847923,55.961033,68.800606,58.62016,53.93917,60.151657,53.213924,41.475224,45.30268,58.196907,0.0
57.288097,57.346992,74.51109,77.843956,62.153507,66.0094,52.63251,52.275784,73.81144,75.40309,0.0
54.768303,65.633316,41.99032,78.81003,66.35155,71.03352,69.20495,63.2648,73.90786,78.41601,0.0
50.51567,58.50017,76.66221,66.11522,45.123543,58.89517,34.190567,58.707226,70.283806,69.974335,0.0
52.99384,43.362015,76.66253,67.61445,55.76171,66.1861,34.190567,31.597729,70.539375,75.08449,0.0
38.509315,31.194162,45.795456,50.091072,36.693375,40.807934,34.64492,33.76152,58.78162,48.84082,0.0
56.66393,63.862225,72.23013,67.71835,61.604084,69.24067,57.999695,48.662727,67.671974,70.909294,0.0
52.839573,46.649906,72.86199,67.28194,47.594162,58.74542,34.20055,30.995224,63.12675,72.30951,0.0
54.453415,60.061592,76.60712,63.572224,64.175255,59.090683,54.40996,56.465958,71.47231,69.434875,0.0
53.607136,34.181892,65.83177,63.829544,49.645992,59.10375,45.097538,43.908546,60.744537,66.22921,0.0
49.03172,69.32923,70.385635,57.212517,62.472385,70.16702,59.17572,53.67503,45.30404,61.543106,0.0
45.456757,46.74574,69.482506,56.023273,38.6977,40.808826,41.428566,37.21269,45.376102,50.46172,0.0
54.14682,46.323418,70.733284,63.20321,51.2471,59.367863,45.97568,34.477036,61.662136,64.10073,0.0
49.8966,47.564217,65.34097,52.570297,30.243734,46.675186,34.37183,30.995323,48.786526,53.306915,0.0
42.2145,62.874184,41.870144,50.63885,50.62891,58.067375,43.915386,36.641106,45.302464,49.93995,0.0
55.891647,59.978447,46.48068,67.13507,64.48113,67.760445,56.8771,50.85432,66.07092,70.41762,0.0
54.44834,42.61104,71.973785,76.40349,56.773315,70.94965,51.88869,39.716908,72.43275,74.58519,0.0
54.214596,45.387226,64.91602,66.201294,48.097546,57.591866,46.294468,31.141464,65.03646,65.07087,0.0
40.516296,29.400118,73.165535,64.14587,44.050533,49.31535,34.838757,31.006966,50.050774,54.99038,0.0
53.043045,30.659264,67.92268,62.19221,40.693577,52.258274,38.1911,30.997122,58.736572,63.254124,0.0
56.03297,56.26487,73.4962,64.87977,60.243114,64.39827,52.975063,51.419086,67.426895,67.40795,0.0
52.213177,62.14671,76.66379,58.804016,62.495075,57.662247,53.43556,51.690132,58.93499,65.39391,0.0
56.611187,59.33729,43.66118,69.1575,62.098682,66.22794,57.731133,51.91289,68.312065,71.05722,0.0
56.11401,59.200207,47.804085,64.85656,62.198036,63.605476,52.62347,52.643246,63.392666,66.205925,0.0
52.107635,31.362396,66.52318,64.36117,47.93288,58.01576,43.0727,41.057568,65.31993,63.977,0.0
52.867573,55.473515,74.09587,76.055,64.728065,69.18433,56.021023,54.0323,73.35601,75.20877,0.0
53.09387,58.74326,75.65731,77.31178,65.074036,69.03771,66.07234,59.6103,73.712135,75.406685,0.0
54.27002,55.484913,72.55763,64.06877,59.236378,63.39285,50.57222,51.743984,66.78615,66.91249,0.0
51.239517,30.757866,76.592575,61.608696,48.57753,54.98652,40.391167,44.13876,53.958206,63.53029,0.0
49.157574,69.36983,74.253845,66.78699,66.80237,70.008575,63.661613,57.618855,45.344566,65.90688,0.0
54.328175,59.29683,66.472824,63.495026,64.6575,69.97352,61.67926,54.578995,57.61353,63.995617,0.0
53.272335,47.169712,69.5217,66.01875,54.459232,56.70116,46.306686,42.52804,65.419655,65.69252,0.0
39.028313,35.63376,76.6614,60.410408,44.83471,40.812145,47.15042,42.327854,53.744637,62.598534,0.0
54.386086,65.52332,42.295235,79.03562,66.46175,75.18257,60.55424,45.30242,73.8805,79.35731,0.0
54.572346,52.233315,66.63535,63.64745,56.537697,65.64241,54.376263,44.731205,60.83693,67.98961,0.0
49.53248,49.18165,56.660892,65.27604,57.45937,58.582047,34.514954,48.942757,65.59431,68.52613,0.0
38.54337,29.389011,48.236034,61.743923,38.38363,52.284496,49.617256,42.343895,58.577454,61.40977,0.0
50.605946,49.51988,70.222824,60.51079,34.938507,59.06344,43.340187,51.539043,64.14739,67.21262,0.0
50.877254,46.625156,76.64567,61.967094,46.9475,57.855076,47.090405,31.549503,58.217815,63.500576,0.0
39.291546,68.527306,44.12395,50.273518,58.11904,70.10836,55.95364,43.213497,45.302464,52.244057,0.0
49.381607,50.495365,69.984116,66.5686,47.90527,62.240875,53.138393,40.397488,45.30247,69.35665,0.0
38.509315,29.389004,75.505455,78.94491,37.35832,40.807934,34.190567,61.883266,66.3316,49.765823,0.0
56.79998,30.600779,71.13604,65.705055,43.342236,54.975765,40.386044,30.995296,63.80581,67.22609,0.0
53.945675,55.620014,58.044304,60.765446,55.944775,69.471695,57.31591,43.663193,60.49765,67.540665,0.0
59.70676,32.453938,54.119183,56.856987,30.056597,53.080097,45.27878,56.27812,50.174454,62.84909,0.0
38.50938,29.390436,76.662506,64.58112,47.415768,52.322044,41.95075,54.643852,57.4157,66.5449,0.0
38.535828,31.734692,63.97474,64.67769,48.91027,49.642742,34.19062,42.29062,57.56416,63.41874,0.0
52.735493,62.011154,52.934555,71.29555,30.070934,57.77439,45.58711,56.47789,70.41959,70.73021,0.0
56.734978,61.533073,72.856346,77.94064,62.912468,69.30843,45.238865,51.25313,73.786705,75.67363,0.0
48.81621,30.42454,76.64642,58.964977,38.34681,49.13657,46.11214,50.38064,55.511787,60.073135,0.0
53.271244,59.092716,67.28614,62.38271,58.68233,64.708954,52.77636,40.78227,59.42674,64.42882,0.0
52.753048,59.169617,42.739594,55.02737,55.632607,64.92488,54.563866,46.67848,45.30251,59.573368,0.0
56.19884,57.703182,44.826534,68.76169,59.551937,59.219795,49.61391,54.16039,69.31846,69.74506,0.0
50.378815,40.722015,41.959934,63.835564,44.348423,51.074482,39.453163,39.20129,65.850525,58.19801,0.0
42.457565,69.36854,76.66401,58.6495,67.62765,59.644882,58.528656,47.305683,50.904243,68.047775,0.0
61.16345,29.389004,76.6636,69.867134,30.056627,40.808212,34.190666,30.99585,47.58024,61.02963,0.0
51.994915,29.51668,59.24737,65.9942,30.310328,40.87137,47.91714,37.893818,56.385517,59.06121,0.0
54.543747,57.66876,67.14664,62.253952,63.72287,66.35579,63.054394,56.832375,61.525265,64.01549,0.0
52.655544,69.36983,76.6592,56.664722,68.731445,66.69464,65.644684,59.557278,57.796513,68.59528,0.0
47.324505,69.36414,76.334656,59.89195,65.42377,63.658424,58.65894,41.52786,53.092518,63.223114,0.0
38.509315,29.924026,76.66087,62.220894,36.21478,49.211975,34.279926,31.365456,55.03501,67.49815,0.0
55.59807,54.343327,72.0341,67.17063,59.302807,67.48974,60.852272,52.802807,66.538,68.22161,0.0
47.621117,51.13408,76.534904,60.41698,43.026344,54.686977,34.19286,32.683235,56.514076,62.044956,0.0
50.192993,34.773113,64.807625,60.21756,47.636528,52.256927,42.394707,36.793972,58.345036,58.532227,0.0
38.689194,69.36506,75.67401,63.026997,67.384735,59.86527,64.30689,47.045,45.30505,57.254303,0.0
51.61847,56.22495,67.69714,72.062454,61.37189,58.171288,44.36647,53.794704,72.72786,67.761,0.0
50.456345,50.37228,43.385326,51.665413,45.922085,43.667694,36.344006,37.110233,53.28011,49.50676,0.0
51.346264,38.713158,70.518425,69.11883,53.811943,63.79186,42.939194,34.837685,70.522064,70.40751,0.0
53.99591,55.771034,50.828613,63.48866,58.69309,66.13014,58.886818,45.95752,60.366943,65.93763,0.0
55.040928,29.389336,76.66402,77.79031,54.812183,40.807934,34.19061,63.775307,73.194916,68.04276,0.0
53.500782,44.881134,76.34957,60.293682,45.163612,60.08753,46.95854,31.170588,56.727013,64.12236,0.0
54.55466,67.35419,68.34113,61.310326,58.349438,63.62324,51.15508,47.31636,50.34608,59.49315,0.0
55.105694,68.1118,71.57502,65.97787,62.91872,72.41532,59.219925,58.91215,65.8785,70.11216,0.0
51.900322,69.24079,75.20254,76.93443,65.823204,77.259254,70.9963,60.23827,71.7725,77.79527,0.0
56.033417,51.52457,57.255486,63.07782,56.78719,64.91799,47.41578,45.099125,63.496647,67.14467,0.0
56.78963,54.658073,41.92207,69.67306,60.84827,58.0421,45.392155,46.497364,66.22888,68.95642,0.0
38.51103,29.472198,57.71031,60.633198,30.059872,47.997505,42.351364,35.685444,58.78193,55.988014,0.0
52.441177,29.391851,63.067604,66.79852,58.25011,56.416943,34.196358,41.254505,64.42017,67.92078,0.0
54.847282,58.98258,73.99083,67.86107,62.258984,68.83385,58.96229,51.563843,67.970634,71.12103,0.0
51.97931,69.237785,47.08099,66.5766,66.31893,72.31251,69.247086,65.56771,67.94022,67.749855,0.0
38.509373,29.515427,52.317196,50.26565,38.405857,40.808,35.9135,36.5739,45.302784,48.93886,0.0
54.67757,50.163425,67.380844,64.766205,51.619125,59.13531,50.01631,38.877777,48.006413,60.53211,0.0
54.281334,69.22465,70.608246,69.348656,61.67435,73.38073,63.648804,47.425766,63.65381,71.52133,0.0
50.800133,43.72208,48.194695,66.43906,51.915558,52.181107,34.37676,45.169773,63.416306,62.76003,0.0
38.632584,51.545208,67.78223,59.979416,53.250954,49.329678,48.088818,49.207962,57.355194,58.17611,0.0
38.724945,42.85177,62.13086,59.812588,30.117044,54.543694,39.252876,38.918434,58.065628,65.17567,0.0
54.761322,64.277725,74.06822,65.97958,62.957672,64.67997,64.35507,63.029133,66.457466,67.16084,0.0
38.5786,44.7587,76.66395,58.15397,42.305485,40.807964,46.41687,34.848576,60.3108,58.95437,0.0
50.829643,53.095375,76.52549,75.15444,38.20425,66.04586,46.91611,36.096222,73.29104,76.046036,0.0
51.59903,69.30048,74.49882,59.15873,66.93567,68.36606,69.947655,67.5963,61.927494,67.80251,0.0
56.270683,29.63533,76.66072,73.94465,50.47907,61.34407,34.190567,30.995281,61.842464,69.17549,0.0
48.833042,56.963276,50.67474,68.75283,63.251907,61.10861,56.659245,56.861942,68.5004,69.98732,0.0
52.888,46.497337,76.664,61.297688,50.567528,59.4954,49.256176,44.21626,59.093773,67.71912,0.0
54.744225,58.14135,71.33413,65.45377,61.128487,64.21892,52.342777,49.24701,60.88067,67.00242,0.0
56.582874,29.493385,52.59188,59.119858,30.056688,53.545277,35.527145,54.209633,50.442802,63.066463,0.0
38.707554,48.583538,64.06838,64.09968,53.809254,51.250412,39.143635,42.467163,64.17132,65.47092,0.0
38.609528,36.886086,63.977398,62.031513,48.884487,53.68468,47.310677,38.48474,58.990047,59.538773,0.0
50.833557,69.25858,74.1132,68.139824,63.69049,68.82751,59.44786,49.22507,45.545742,67.277504,0.0
40.22702,43.862926,63.773636,62.07568,48.992752,52.216343,44.492874,40.443645,59.663567,63.76231,0.0
52.06564,61.311695,76.60627,62.525833,52.53171,60.4069,34.207535,54.186783,63.03934,64.470695,0.0
54.03681,53.1603,71.52949,56.05462,47.56978,57.9962,49.510155,31.041018,45.31785,54.302765,0.0
56.004704,59.241203,71.77008,61.731407,60.92517,63.375942,58.71801,54.697334,62.216106,66.25952,0.0
57.606113,59.120243,42.140705,62.410255,59.99346,58.359608,49.879524,50.411095,63.78131,64.06521,0.0
55.60175,41.178223,69.8527,60.659397,30.648901,55.850155,34.190567,30.995325,56.53769,71.662094,0.0
50.302914,29.389143,62.50417,63.852493,43.791893,40.809002,34.64316,35.26154,56.779984,52.94172,0.0
54.88385,55.157898,73.51561,64.72136,60.17127,61.67537,43.406445,45.17678,67.33223,67.576965,0.0
57.276974,29.389101,51.554737,59.87519,30.219542,54.405987,34.34703,41.138832,61.62786,63.80536,0.0
53.9408,29.389004,63.68068,71.551735,48.5637,52.82007,56.33545,44.053474,45.305466,65.69968,0.0
54.386242,69.27327,74.38962,65.97372,67.57174,73.207504,71.387436,67.186584,66.837875,67.743095,0.0
53.760426,64.87422,75.91804,62.656475,57.756912,69.61774,34.747494,52.44454,67.21057,65.79297,0.0
56.68657,64.4879,65.716225,70.73027,66.12307,69.69379,63.849667,59.163036,67.26841,67.76246,0.0
56.076782,49.720604,73.16011,68.92602,51.87423,60.99632,48.374676,39.148937,67.209984,66.83096,0.0
38.509407,33.306587,59.6863,64.2111,48.01194,52.367027,40.527473,34.72675,64.668304,60.18201,0.0
42.982334,41.112938,65.15408,58.693836,45.256165,46.512096,41.993526,39.008465,56.111546,56.38708,0.0
38.51058,30.482115,62.648888,63.029755,51.900524,52.272797,49.25754,39.29432,60.908997,63.182575,0.0
50.495785,50.180847,65.85294,61.31656,53.5334,58.30233,34.28968,44.208218,63.262177,64.50113,0.0
50.89405,56.959568,64.790596,76.59802,64.633415,64.12065,47.23621,48.69167,73.69052,75.93862,0.0
38.509315,29.471375,76.62086,53.992504,34.22906,40.807987,36.461803,31.454117,45.5589,51.02506,0.0
55.290672,29.415646,59.95314,60.348152,30.070555,54.144474,41.848675,39.69776,57.076286,62.19893,0.0
56.64153,51.812843,72.48921,68.340355,55.314053,62.964035,49.155266,43.5311,67.678474,66.33403,0.0
55.936893,59.46284,74.441574,76.474625,64.84466,64.60209,57.280926,58.345047,73.71618,73.25305,0.0
55.144554,53.75616,71.72511,69.0034,31.887272,66.8947,45.03793,54.92879,70.59966,72.76203,0.0
53.612766,69.36982,73.93652,63.073772,68.0267,73.608185,66.75986,52.312027,62.35773,72.13884,0.0
38.51976,29.389097,55.634644,70.14776,54.46377,53.15948,41.333817,32.214897,63.798977,67.93141,0.0
53.387012,63.59363,76.0208,75.870384,66.77144,70.5799,71.93059,68.367096,73.73284,74.908806,0.0
52.195896,61.888874,75.389534,78.58439,65.37897,72.51249,62.55948,56.70622,73.97938,78.04372,0.0
50.71969,69.26862,71.05264,63.06576,62.196606,69.95312,60.525917,47.99204,45.533257,66.938736,0.0
47.447914,44.597977,63.29237,59.897346,37.03416,53.75042,43.058636,43.17844,58.63267,58.166008,0.0
46.28286,33.313915,62.27293,59.50984,37.210983,52.69782,44.130116,38.92568,56.938263,59.494167,0.0
40.36902,69.36978,72.54524,50.37055,59.063084,71.21868,56.023636,32.176735,45.302464,58.098377,0.0
54.31303,53.658833,70.06539,63.103336,33.594223,62.986828,49.0897,58.455826,69.143234,68.9893,0.0
44.710117,60.26041,67.68819,69.29716,37.7403,57.66818,41.94965,56.486443,71.51934,70.38269,0.0
38.53595,35.964073,63.821026,61.813454,39.60955,48.528805,34.25042,33.454353,55.86921,57.394447,0.0
54.3719,40.99556,63.13525,59.94448,47.305294,58.8053,48.710953,41.565746,58.57587,61.831776,0.0
38.50933,61.862583,75.45898,51.867584,37.09909,53.57111,36.223576,30.99752,45.762344,54.590508,0.0
53.945362,52.16689,74.87558,76.656235,64.16319,61.94023,68.93148,62.218204,73.64442,73.86843,0.0
56.25885,59.11909,68.49887,62.941063,60.165134,69.22732,53.788643,54.4721,64.19909,66.153305,0.0
54.884922,30.076468,67.92719,69.17396,56.78935,56.15433,42.97217,39.24726,68.381935,67.148895,0.0
54.14903,62.789368,41.871574,76.65556,65.98798,52.47792,53.15394,63.316734,73.507545,72.157776,0.0
54.328117,67.44356,71.69725,63.321304,63.934032,70.64325,59.65603,62.62327,64.345245,69.16897,0.0
53.333687,48.343887,76.167625,68.47308,58.72967,63.919884,42.540707,33.688816,71.47124,71.10994,0.0
53.581226,59.52539,72.41983,65.94379,63.56304,58.65248,52.984592,64.81244,71.9467,66.45874,0.0
56.70478,29.389883,59.368484,61.654743,30.483736,52.59542,34.25929,41.545685,57.66178,62.21882,0.0
52.33757,66.90981,75.20962,69.29068,65.01676,68.89915,71.27494,67.24659,69.93563,66.961365,0.0
55.933243,42.941425,66.58924,66.53058,53.87116,67.74758,49.49302,36.14279,64.68631,69.20702,0.0
55.444283,50.425255,72.292656,74.05971,55.294292,64.50021,46.152615,41.212704,72.59554,73.49633,0.0
48.404583,33.48948,60.525272,66.17059,51.406338,59.200623,34.938717,38.058464,67.69287,71.032455,0.0
53.342045,53.5188,47.405323,69.03157,58.726864,58.09271,50.31964,48.957436,65.47844,68.0858,0.0
50.61035,62.522335,76.65543,62.244564,63.1422,65.19088,40.31934,53.45491,68.2588,68.81192,0.0
51.996136,29.875387,67.358154,69.87123,53.90472,52.745647,55.710094,41.482292,45.406944,64.103294,0.0
44.005806,29.56276,52.43587,61.740765,30.056597,46.416492,47.768795,49.527336,50.866398,55.75527,0.0
54.210224,29.396414,63.475594,67.625984,48.80523,53.174686,50.801407,40.316517,49.2575,61.64564,0.0
44.53654,52.150257,70.58689,72.22708,55.063213,60.09173,41.200752,41.58106,72.75396,74.909874,0.0
55.16382,57.73031,71.8453,75.07965,61.350292,64.02191,47.263348,53.445347,73.40784,73.58218,0.0
52.962112,58.219322,72.96493,63.04891,64.349434,60.299957,54.23246,55.232346,62.3677,65.98832,0.0
52.788025,29.625254,71.66988,72.59473,61.687412,62.7733,47.865715,39.65491,72.05532,73.02864,0.0
52.196404,45.920013,42.56992,60.572094,51.714325,55.381355,44.232517,41.54407,60.6576,59.06547,0.0
53.03483,67.09403,44.46654,79.0126,66.40483,76.86698,70.875565,63.395412,73.865654,79.49148,0.0
53.47827,64.254364,73.38207,69.9333,64.389114,69.89781,38.120434,59.796852,72.201706,72.01337,0.0
53.603237,48.897476,75.31763,62.702778,61.773064,58.12419,52.40186,48.449596,63.286983,63.429977,0.0
52.583485,69.36847,72.73571,66.07056,65.99539,66.459045,60.350822,52.402992,50.898693,60.88784,0.0
50.80907,69.367615,76.64051,57.740307,66.74176,67.203865,59.799484,43.741753,54.724,60.357044,0.0
53.653606,68.294365,68.49998,67.19489,57.92887,65.14761,56.77019,45.68485,48.79221,65.042175,0.0
50.782288,29.654919,76.664,72.49323,46.760647,40.835304,34.19728,55.918953,67.39854,65.05677,0.0
41.01169,29.59306,76.64851,63.254913,45.627384,52.28971,44.10002,44.898632,55.44221,64.504845,0.0
56.747616,49.789425,72.19379,74.694534,58.958252,62.278458,48.05104,41.23538,72.26114,72.031685,0.0
56.051643,47.656536,67.879395,69.130165,53.43009,58.51693,45.63047,42.018852,67.132675,66.1275,0.0
55.97141,67.333084,75.56682,59.399582,62.863228,59.52633,51.11909,53.56305,58.159523,60.87193,0.0
48.128597,50.585167,43.05519,63.71139,55.35832,53.688427,48.270607,48.92894,63.802505,64.84481,0.0
38.680786,69.3485,68.46058,61.79083,61.539978,60.761738,54.139843,36.880474,51.56488,65.99076,0.0
55.42849,59.13581,73.851715,65.84343,64.50877,69.20342,64.88661,63.264442,67.22002,68.16616,0.0
52.64538,58.17855,73.49696,62.51809,62.73344,58.299644,60.848183,62.85049,68.170685,66.30103,0.0
54.796883,69.36805,75.87713,56.283928,64.542435,69.1618,57.739883,38.27149,54.156994,62.208683,0.0
57.893635,60.858803,56.120754,72.90227,64.61368,71.650955,58.122707,50.163765,70.423515,74.44463,0.0
56.410152,68.83757,61.536934,68.34964,60.68855,71.949974,42.46141,58.270252,65.4796,70.65007,0.0
56.568985,53.1068,73.01563,76.366936,57.90388,67.38239,52.73284,44.565132,72.8828,73.79828,0.0
51.09788,69.36702,76.5668,59.22496,67.70978,68.909164,63.884987,46.936836,55.344933,70.58157,0.0
54.004932,29.436724,76.66402,74.564384,58.003555,40.807945,34.1906,64.15673,72.31713,67.70629,0.0
52.192825,68.996185,42.49204,74.52666,66.39453,75.682976,70.68067,65.02476,68.7378,75.0482,0.0
38.509327,53.96319,57.885136,50.55241,37.76898,41.833534,34.190617,31.029066,45.477192,49.378963,0.0
42.6341,29.389004,44.167564,62.80707,30.144249,49.64312,60.19321,56.49049,51.511066,56.949436,0.0
50.61934,44.35756,67.20723,60.678623,30.358994,41.226624,43.817097,45.400043,54.25741,60.690845,0.0
49.026466,40.496357,42.664257,57.49927,48.50948,54.11383,44.882893,36.26728,61.08861,50.696793,0.0
53.81412,58.83095,60.223442,61.841415,30.056679,59.055492,34.391304,44.813335,63.17182,72.827995,0.0
52.693398,47.87588,69.48534,74.840515,54.54318,62.581947,42.02753,39.106094,72.67201,71.91022,0.0
50.37748,50.85906,64.502914,64.058075,57.00349,62.340073,51.265495,45.685238,64.59159,65.068405,0.0
53.854828,64.04838,42.182423,71.82179,66.26158,68.106674,69.11838,65.75538,70.752205,73.45417,0.0
50.675224,41.67349,74.05157,61.3286,44.37826,53.567654,44.76849,33.766884,58.13097,60.938766,0.0
54.836426,48.734642,74.12388,74.81429,62.729362,66.19829,60.368786,50.350014,72.7021,73.8877,0.0
40.200047,69.36982,72.674065,59.977238,67.07091,62.91101,59.678333,44.617195,45.30392,62.50722,0.0
55.86538,29.629665,76.66274,70.17182,49.166904,55.922348,34.19058,31.378662,61.446377,69.0691,0.0
