CROSSING,FINISSHING,HEADING_ACCURACY,SHORT_PASSING,VOLLEYS,DRIBBLING,CURVE,FREE_KICK_ACCURACY,LONG_PASSING,BALL_CONTROL,ACCELERATION,SPRINT_SPEED,AGILITY,REACTION,BALANCE,SHOT_POWER,JUMPING,STAMINA,STRENGTH,LONG_SHOTS,y
49.12975,54.33092,61.074364,58.82247,58.185806,62.395576,67.6222,63.421783,52.731983,60.121536,59.252743,61.879433,77.361626,60.22942,69.15169,54.93223,79.07652,64.523094,58.8805,67.23297,0.0
53.08559,56.779125,48.009357,73.09416,40.301342,64.3922,60.32862,64.817215,68.89138,68.83156,66.64635,76.12811,73.70842,60.56997,77.26136,68.1821,57.97175,81.46558,61.92915,71.4439,0.0
47.631184,33.908737,57.55049,66.539764,41.59527,59.58274,63.06922,41.429325,57.393932,67.61104,62.408916,69.03871,73.388504,60.242744,61.182457,56.61416,77.04974,70.55559,62.59421,54.09079,0.0
41.368572,30.192694,56.850792,65.965996,41.339302,50.043736,45.176083,65.57129,54.857822,56.81008,57.697998,63.37068,54.876873,60.18712,55.69922,75.33607,57.998276,69.8273,80.262596,72.6261,0.0
47.75254,65.39767,46.948036,55.420856,43.917763,71.23126,52.8649,50.300766,46.27831,59.47105,78.917076,80.2874,73.7783,60.18742,77.10854,55.716404,57.97154,60.517933,58.565292,50.222836,0.0
38.76638,29.42511,71.216675,62.74635,29.836777,41.104427,34.331497,30.855227,55.11027,57.518948,57.01214,75.57658,75.577095,60.527203,69.34602,46.202625,79.07915,76.32555,80.26169,34.6486,0.0
59.94171,55.90257,58.385582,69.703255,61.869953,54.89945,57.828114,65.76192,53.029465,63.170925,55.734455,58.731224,54.399536,60.25752,53.66851,68.87574,57.971485,59.215733,80.26235,66.950516,0.0
45.90343,68.71877,70.69078,54.131584,66.35016,63.00203,65.667694,67.12862,46.38037,62.410202,70.38997,74.085175,77.229324,62.91602,77.05306,60.317394,79.078766,64.48944,58.644962,72.4296,0.0
38.787155,29.423666,63.450768,54.58445,29.969187,40.80479,34.45947,30.871979,48.104736,49.77986,57.81899,75.58471,61.169147,60.20562,66.88602,46.806877,61.41491,73.75616,80.0251,34.749523,0.0
50.220108,67.54202,44.654076,59.586426,58.00948,71.23419,64.44866,66.21829,48.699238,67.28246,67.97208,78.331436,65.26465,60.18707,61.65993,53.240665,57.97147,57.30879,58.790398,68.93292,0.0
39.02735,29.420506,71.5376,56.614784,29.8979,42.56073,36.299507,30.853962,46.266613,56.86375,68.7716,80.27404,59.656765,60.635548,56.9985,46.05294,57.992725,79.32238,72.007866,34.61264,0.0
50.216938,50.892353,76.11252,71.754745,51.784283,51.054634,50.10146,63.5759,60.558853,60.154835,56.26486,63.301956,56.354153,76.919754,76.342896,68.68966,73.71356,71.50745,80.251495,59.843647,0.0
38.68626,29.420408,76.65234,54.59218,29.77911,40.7357,34.160698,30.853563,47.145176,49.066856,56.512894,79.981705,57.263077,77.39243,75.25667,46.050716,79.07919,66.386856,80.26305,34.609795,0.0
38.89768,29.422956,64.59504,54.699535,29.789509,41.99353,36.215588,30.853838,48.807163,57.4563,78.51451,80.92663,56.309116,60.406277,61.455894,46.071888,57.97147,81.663506,80.11234,34.619175,0.0
38.689888,29.420465,76.455444,60.570354,29.802612,40.788795,34.30999,30.853992,49.651817,53.367123,55.83723,76.44972,76.467186,71.399155,61.517685,46.052994,79.07919,59.729736,79.96362,34.61048,0.0
47.225666,36.03237,63.50597,67.21552,53.996197,43.902065,68.388535,65.09547,63.653305,50.78312,55.477634,56.89376,54.346336,60.187267,60.8614,59.379486,57.971474,58.13298,73.74268,70.79473,0.0
39.37874,29.433357,74.463135,58.12206,31.318361,47.825798,38.197666,58.57255,69.12668,60.197422,57.177372,66.22304,78.59229,60.43609,76.179886,47.786297,79.07919,81.296814,72.99895,57.773037,0.0
38.686577,29.420408,76.606544,53.60478,29.779966,40.735718,34.161415,30.853563,46.398273,49.525124,55.6171,68.49604,54.02387,75.62846,57.912613,46.060726,77.588036,57.721676,80.26305,34.60981,0.0
57.005222,56.68563,59.80369,61.803402,60.00116,67.17276,65.19768,66.71385,51.201866,61.753887,61.716488,64.846985,68.309746,60.24923,58.946323,59.947285,71.11078,57.99138,66.352325,66.04783,0.0
39.99255,29.879835,44.745018,54.872406,31.39748,53.226006,52.47726,35.95566,55.312107,59.783432,63.00406,75.88035,78.6806,60.187077,71.00439,47.521366,78.94276,69.40315,58.540485,48.393997,0.0
38.713985,29.420675,75.974625,59.59963,29.795624,40.754192,34.172905,30.85358,48.516533,52.811665,56.979294,73.96005,54.266407,77.36347,62.852654,46.191162,58.063927,69.28748,80.26305,34.611145,0.0
42.956203,29.553352,58.402294,51.73308,36.026947,45.13744,47.33502,35.765408,46.886436,52.06771,57.305428,59.709904,75.16117,60.187073,75.576775,47.253345,66.70556,57.74417,58.519657,39.40403,0.0
53.736355,55.650005,55.41482,68.049416,42.033566,66.349014,62.07362,52.87921,64.2202,70.61807,65.45529,70.40015,74.96008,67.64274,77.34367,57.99223,61.591465,79.30781,59.12788,64.9518,0.0
43.359562,38.1549,47.74261,54.75368,46.293606,61.985264,69.34426,67.26089,50.471893,56.466576,68.54175,71.87138,78.475266,60.18707,72.71773,50.683582,63.625652,57.023617,58.51962,70.509834,0.0
64.86447,56.10634,67.92456,65.48131,62.094746,48.169388,69.59868,67.78635,54.576664,57.429928,55.465897,57.08976,54.201107,60.45638,53.67632,75.66048,57.974182,58.681595,80.26305,70.61716,0.0
46.727936,68.48731,72.72589,55.728355,60.92281,57.886837,60.18704,45.575275,45.738605,61.38216,58.42932,75.261696,57.82602,60.29957,56.097984,74.31865,58.840874,71.783875,80.26305,67.81878,0.0
43.54361,69.02309,76.06184,54.822132,67.700165,55.699192,65.815216,65.35721,45.54959,59.164692,62.42383,74.79531,69.392,61.599422,61.11019,73.48847,79.07833,65.016975,80.26305,72.81084,0.0
48.668148,38.361755,72.181404,63.454533,65.51572,52.17091,71.177795,68.31551,60.153835,56.30343,56.114952,57.89815,73.29925,60.24576,60.22065,59.4624,79.07692,57.551674,58.527695,71.697754,0.0
55.194103,31.27503,57.677986,63.459217,38.84889,61.908142,67.98613,62.445942,59.92285,59.013752,59.409702,63.97668,71.648865,60.187088,57.01932,47.978233,72.076614,57.28633,58.520435,43.668835,0.0
40.347706,29.532116,49.118492,61.44478,29.993473,64.34374,53.45994,31.066605,58.67396,66.940506,69.61996,80.301186,76.995804,60.1875,60.43134,46.242558,58.04923,76.71838,58.571407,35.433502,0.0
42.47659,37.4079,70.25993,68.94093,59.3897,52.343826,69.8567,65.90984,69.207504,62.91211,57.85145,59.006046,77.66468,61.03706,69.74096,64.368256,79.07914,74.00296,72.12271,72.41923,0.0
47.473522,68.590805,67.97122,59.149586,56.14798,65.27092,47.91344,66.063446,46.32212,61.157547,69.97308,77.32901,68.550026,60.95418,75.86287,70.15797,58.098316,67.48992,75.2349,71.50688,0.0
46.157112,30.045803,75.68539,70.464676,39.78908,52.727077,50.196514,33.38114,66.995155,63.44192,58.871346,66.07597,62.784073,77.38473,69.96375,50.13657,77.7606,65.10789,78.22262,37.14007,0.0
38.68624,29.420408,75.36871,49.988903,29.77908,40.73551,34.16066,30.853563,45.50769,48.678352,55.472473,76.52665,54.22155,60.18782,70.99232,46.04835,79.05798,65.206856,80.26305,34.609795,0.0
44.51978,29.69996,75.00827,69.060875,34.101345,57.897427,50.964317,47.402275,67.3412,57.529125,56.320118,59.441402,61.40227,62.87315,72.05008,52.173508,79.06507,69.004326,80.23576,63.878,0.0
54.939392,69.29848,75.44422,62.096375,67.657104,71.80886,60.5124,67.338585,45.687824,70.82396,77.97537,80.15163,74.317566,77.56309,78.12984,61.542595,72.572495,63.340202,58.538868,70.65593,0.0
52.413086,32.42351,58.7154,65.808044,35.614925,46.412827,54.787857,50.0732,56.560898,59.725224,55.661594,58.27515,57.126434,60.18711,57.042706,57.81885,58.06746,61.997097,73.386665,60.44693,0.0
38.794678,29.428253,75.049355,64.532555,29.833822,40.83977,34.21615,30.85669,53.690403,52.59457,55.55565,68.21744,54.045853,61.85611,54.52382,48.77735,57.975525,58.554996,80.26305,34.657703,0.0
39.134094,29.470945,76.11331,70.24603,29.948606,41.977867,34.39603,30.985283,63.968483,55.162785,58.98419,76.46805,55.58939,76.42454,62.798515,50.264805,66.53877,71.88046,80.26305,35.015713,0.0
58.324005,50.62886,44.64655,57.09016,42.36775,51.61003,67.26609,62.492306,48.467377,53.21629,56.61161,60.680614,55.302887,60.18707,77.33946,49.1414,57.97147,57.724392,58.53897,62.116863,0.0
41.97154,69.30083,76.65138,51.91766,68.63793,44.489098,66.08084,68.29712,45.507607,53.768105,57.420742,79.67979,55.44133,71.562386,61.420296,78.72497,78.25108,57.12612,80.26305,73.18687,0.0
39.22403,29.464144,63.141415,56.656673,30.605389,41.38806,36.435944,32.28818,53.265953,53.462395,56.97953,62.60735,78.28153,60.217556,77.72203,47.10496,79.07919,79.619385,79.468,38.950905,0.0
59.902493,41.91778,52.450844,66.6617,40.840694,53.28577,68.73109,44.52338,66.15561,62.60308,58.394836,62.7339,57.539867,60.191246,71.31489,50.724014,57.97147,65.195244,58.938232,53.521923,0.0
45.868958,66.799904,41.94778,64.98817,39.86984,69.623055,67.9579,63.938213,51.409508,72.42576,80.258675,80.65292,78.184364,60.18719,78.00842,66.01077,57.971478,68.06002,58.519688,72.121414,0.0
63.763657,29.52255,65.61277,66.27487,33.148403,41.50537,60.932343,65.02531,66.09935,51.06895,55.42622,56.686806,53.97678,60.190197,53.926216,62.58923,57.97147,57.143368,80.26301,58.86662,0.0
48.739433,59.363426,51.3705,73.01522,44.07134,54.568382,70.76699,68.15836,72.498695,70.02448,68.335014,65.120636,77.08017,60.432674,77.91268,55.441013,73.07292,75.69363,58.519817,72.99702,0.0
39.131874,29.423801,67.9321,55.28513,30.463274,43.127472,35.63142,39.266033,48.09599,54.100327,56.687183,73.76518,56.112522,60.18707,57.62374,48.080437,64.8853,59.237514,80.2581,55.284595,0.0
57.322857,68.92456,71.4597,71.695595,56.997112,66.66277,67.36084,66.41329,55.002697,69.24159,60.41796,70.39421,67.1212,77.51054,76.68658,60.13213,58.109955,74.63398,61.375923,66.811134,0.0
52.736057,31.988453,51.84106,62.405495,38.971596,59.944992,64.43275,58.747158,62.26549,64.587166,69.45292,69.66015,74.838165,60.1883,64.03529,49.530514,77.632576,62.43901,58.523254,59.380394,0.0
50.76052,68.852104,73.40531,67.96467,60.953945,63.601208,64.7814,66.0407,51.4362,72.51058,76.81107,79.47902,74.04,77.52379,78.06365,68.341194,78.079544,80.346,59.555347,69.56274,0.0
69.668564,64.17478,76.5594,76.99258,50.36439,50.827293,70.26548,67.90438,72.2278,59.262497,55.439087,57.04048,53.98478,77.59194,56.531864,73.41918,57.971535,58.577946,80.26305,64.52764,0.0
55.568726,31.383228,49.092434,68.359726,35.635944,64.369415,67.91539,66.7223,69.46387,58.950783,61.004772,62.98191,56.807915,60.19001,64.2954,57.58969,57.971855,60.222225,59.929962,67.72402,0.0
40.751663,29.442654,76.40955,67.91749,30.95222,40.990055,36.797577,37.954323,71.32963,52.394634,55.426666,56.718555,53.977272,76.337585,53.41158,75.20693,57.985085,56.90008,80.26305,40.68853,0.0
38.693157,29.420664,75.830666,51.63853,29.8191,40.747932,34.17074,30.85494,46.26705,49.152225,55.696457,79.758156,54.038136,60.187088,54.024895,46.28682,58.052795,59.042187,80.26303,34.61557,0.0
48.41482,69.29907,76.59728,54.998543,68.591194,50.352898,69.93609,66.85884,45.510265,59.031807,65.59195,80.2154,68.68459,76.75539,72.58651,75.51304,79.07594,65.37612,80.26304,72.98285,0.0
42.229618,29.465794,76.66132,77.16813,30.85735,58.013508,38.137493,32.557724,73.292305,73.821556,57.058205,62.8327,62.110023,77.59541,77.65827,46.917435,79.079185,76.06898,80.26305,35.944126,0.0
50.77836,30.732206,62.937546,69.44328,33.315933,65.44608,52.83397,47.154312,65.93371,68.23311,66.070045,75.25556,67.0505,61.17988,64.81377,53.890713,69.45921,73.84475,79.83087,54.689934,0.0
46.927498,62.563305,62.65399,70.27257,39.3775,67.16133,52.122337,60.587578,61.77727,67.67097,68.61291,75.4063,73.09508,73.76011,78.16032,57.492245,58.180412,81.16362,60.287556,69.51081,0.0
50.98765,66.75364,54.609905,59.32868,61.67194,57.64931,64.40179,59.597923,46.736496,57.52217,58.24901,65.90257,62.101032,60.191505,74.55628,73.46604,57.976955,67.98506,80.25427,71.11773,0.0
38.710873,29.420805,53.53889,52.965553,29.78289,40.935207,34.250217,30.853613,46.639248,51.158028,70.28119,80.68844,71.47617,60.43755,69.17246,46.08709,58.23455,81.70408,80.11765,34.612045,0.0
38.862823,29.42386,51.270874,60.71737,29.81474,40.98313,34.698757,30.941742,57.60283,51.983658,56.571316,73.852325,74.87055,60.187138,54.49575,46.333225,79.07917,76.3327,80.243675,34.981873,0.0
52.40191,69.29795,75.72919,70.28128,62.960308,59.215397,68.766975,67.485466,48.209923,71.57904,74.35384,80.116066,71.72113,77.5937,78.41687,58.477818,73.392456,80.76567,59.5048,70.8754,0.0
38.691746,29.420408,76.56821,53.71875,29.787897,40.73733,34.16168,30.853739,47.24428,49.869698,56.13334,72.82745,62.961826,77.51733,73.2918,46.19658,79.07913,64.14785,80.26305,34.610107,0.0
46.994907,40.105312,75.18448,58.694664,60.4816,43.423103,55.877834,67.12455,49.9447,50.81506,55.427437,56.72561,53.99643,60.20766,53.488644,74.67074,57.97152,57.0078,80.26305,65.974495,0.0
38.715363,29.424135,74.603905,54.896675,30.033373,40.895935,34.335228,31.133408,51.514473,50.15948,55.456043,64.82031,74.36611,60.187073,53.979023,46.86167,79.07919,59.32606,80.263,34.811165,0.0
43.629658,49.658264,74.33339,51.135807,67.632454,53.97366,59.176384,67.607025,45.757324,51.830357,58.990982,65.06097,76.964966,60.18864,74.23237,61.850845,79.07919,58.95777,75.13545,72.88109,0.0
40.065178,30.265821,73.63406,72.691895,29.931376,51.21411,43.14651,33.38612,71.786865,64.575554,60.29654,72.77993,67.407684,67.11902,61.900036,48.23606,79.0172,80.99189,80.26302,49.544266,0.0
46.471138,47.0851,70.5126,61.380802,38.213524,45.985954,42.36702,45.41669,54.245853,53.589336,55.94075,60.886276,55.580093,61.077755,77.47206,62.414364,59.59832,76.88187,80.261185,65.58204,0.0
49.478306,32.119152,65.83151,63.26051,36.288292,51.96439,53.71534,64.226974,63.209324,58.54076,57.246525,60.381763,58.997795,60.200108,70.32738,60.017708,76.179276,76.4806,80.25899,67.975395,0.0
41.375645,29.439707,53.037403,54.901165,31.408918,42.94721,58.157337,32.19139,48.90374,54.631138,58.55502,66.8671,66.46458,60.18707,68.62601,46.226154,57.971924,57.27105,58.51962,38.89985,0.0
49.283463,64.76701,43.916687,71.831604,53.722633,55.516212,70.19214,65.92868,58.34791,65.81367,57.08163,62.589046,56.501217,60.18707,66.408615,56.495224,57.97147,61.2273,65.952896,72.16248,0.0
47.999535,69.23353,71.905624,64.127205,49.82693,68.09602,58.160995,53.859158,46.999516,67.37383,75.30452,79.70577,74.82831,76.902,78.070045,66.30755,58.665977,79.45194,73.664406,67.24978,0.0
38.92635,29.426327,74.104866,57.44823,30.301764,42.300026,35.56309,31.16826,56.49957,54.28906,61.64087,76.546455,75.04622,63.244484,72.26401,46.829983,79.07919,72.9617,80.079346,34.920536,0.0
52.831356,63.40899,49.67412,61.379642,61.409004,66.66038,71.69618,68.31829,56.52233,65.69077,72.76847,74.38395,76.45412,60.188683,71.583,53.896286,58.26741,57.02754,58.519627,70.53177,0.0
38.94395,29.469501,60.35981,62.021164,29.887438,47.942226,35.209408,30.892193,54.104683,57.631096,63.065155,79.7796,76.85878,60.187405,57.27406,46.64498,78.963776,80.54286,80.17541,34.989185,0.0
43.62595,69.285324,76.56235,59.134712,65.85133,57.55227,62.50883,56.775867,45.634804,62.66751,73.46846,79.82158,68.77528,77.55141,77.79197,73.16156,79.07916,79.16351,80.263016,72.391,0.0
39.66271,29.426746,76.52231,68.085655,32.930496,42.83911,35.59062,44.746117,70.33937,52.370968,55.676872,58.774876,64.55481,69.70686,60.872986,51.71509,79.07919,59.68606,80.25569,37.667625,0.0
43.903122,43.61542,60.04496,55.719326,54.569138,63.1537,67.1837,66.19444,51.09383,62.2371,61.60169,67.69667,77.16735,60.18972,70.60436,54.367004,79.05066,58.547638,58.547787,62.41198,0.0
38.686428,29.420408,72.45486,51.299297,29.77925,40.735596,34.163105,30.853569,45.643837,49.20807,55.648518,77.54622,55.06184,60.190285,71.12885,46.049965,79.07622,69.28493,80.26304,34.60985,0.0
38.77905,29.421133,73.79288,58.3516,29.846579,41.569355,34.481915,30.868196,60.82439,54.728935,55.772545,66.34186,78.49732,60.24487,60.19644,46.206734,79.07919,73.55643,79.98991,34.754745,0.0
38.687775,29.420506,75.16178,51.952305,29.785044,40.744335,34.163273,30.853563,45.787037,50.011715,57.204628,80.498474,54.13918,60.226524,67.732315,46.083874,60.08809,73.85938,80.26305,34.609985,0.0
45.35324,32.29852,69.06047,68.44304,45.245426,63.58526,58.657536,48.384514,70.136856,69.61496,67.19452,70.51207,75.03474,68.772156,75.25215,52.395645,79.04357,70.772514,58.54386,50.09546,0.0
38.932632,29.462812,61.81221,53.34062,30.27124,41.7372,38.167984,32.437916,47.254772,54.377556,56.75851,75.62024,76.3081,60.18707,60.977757,47.50835,79.07852,69.82926,71.281685,39.35253,0.0
41.187866,29.425825,71.512726,64.04662,34.21684,44.451263,47.304173,47.15356,66.823715,58.142963,56.64024,62.128613,60.99887,60.4437,73.36931,46.93472,69.43848,60.3482,62.231396,38.50857,0.0
41.941208,31.923054,53.4676,55.37944,44.619034,45.0977,39.995533,63.834255,47.360073,53.890564,57.178093,60.872814,56.86739,60.187073,64.69782,72.88003,58.324314,61.746944,80.259125,71.2043,0.0
47.862514,50.50169,51.5899,62.34379,39.985836,67.13827,67.816444,61.29778,59.16485,66.76804,71.63842,74.159065,76.69578,60.20816,71.332886,57.142227,63.74477,62.704376,58.52159,66.257515,0.0
54.026,67.67775,44.168236,67.434784,39.686317,71.94359,65.45477,66.4499,59.80095,65.49984,75.68078,78.20297,72.88207,60.20237,73.94353,56.48155,57.97151,69.118004,58.53339,67.76702,0.0
62.8408,67.5878,56.5625,68.468704,52.354053,74.42246,67.76007,68.09372,60.691826,68.53132,74.98081,76.16156,77.25913,67.20796,77.81747,57.32495,66.69776,64.11566,58.519684,68.957985,0.0
45.682114,47.41215,74.550835,70.18408,36.404358,69.94324,45.813152,40.41922,70.33313,66.95533,65.7015,71.81247,77.552666,77.592636,78.200836,52.486492,79.06024,81.55767,58.826096,43.702007,0.0
47.451637,52.339848,75.30018,62.95922,34.66585,57.480568,36.01323,32.321674,52.47931,59.264847,65.07562,78.453514,67.768005,77.535225,78.43426,57.15567,72.14326,81.87104,80.19524,39.43048,0.0
42.037735,30.00611,66.85354,64.59137,32.319603,41.074265,42.339474,36.561745,61.59837,51.336117,55.463917,57.11209,53.983173,60.193626,54.133434,62.36112,57.97147,60.45192,80.26304,45.32959,0.0
39.507584,29.68832,75.99458,57.556156,48.319927,41.42625,38.049835,52.17315,48.962284,50.851513,55.43676,57.224693,54.00972,60.189568,53.79924,79.025566,78.7974,57.088165,80.26305,71.50815,0.0
41.829132,69.24274,74.70786,55.944256,68.17452,63.906967,65.79842,63.56797,45.54451,69.58133,75.6994,79.25668,75.17911,66.87669,69.56401,72.17231,79.07849,61.48646,79.93614,72.27226,0.0
38.711094,29.420408,76.24396,52.98815,29.790789,40.736145,34.19941,30.853678,46.46095,49.503773,55.452152,62.574905,53.977123,61.74688,53.449013,46.160694,57.971474,57.147793,80.26305,34.610138,0.0
41.893017,30.734852,72.99148,67.06833,39.636223,57.605522,61.66255,52.83645,70.56285,66.85234,61.688934,64.4036,76.86003,62.54233,76.54898,51.532406,79.07907,78.594055,65.3363,65.213684,0.0
40.63946,31.048538,52.341557,57.60792,33.55855,49.667053,41.866817,36.52786,51.715134,60.178707,66.9448,75.57438,71.07666,60.18716,69.824104,60.947586,78.3501,80.47592,80.26121,65.24378,0.0
52.58783,40.461437,51.009865,73.3814,45.83234,58.054283,69.26465,57.331627,70.206894,69.677925,62.405487,66.16705,74.66207,60.578655,77.21601,54.972267,57.999775,74.011734,58.52412,66.25675,0.0
38.686657,29.420408,74.36479,53.484413,29.779278,40.736748,34.164494,30.853563,45.656322,51.91112,60.125336,80.71238,55.37622,60.478848,55.295986,46.048634,75.73216,66.81378,80.26175,34.60982,0.0
38.7021,29.420492,74.17639,58.617054,30.023968,40.73585,34.91497,30.855476,54.92572,49.164474,55.426216,57.224903,53.976917,60.276497,53.370686,50.484562,57.97148,56.90262,80.26305,34.627666,0.0
52.18831,63.1759,65.83435,56.521282,57.59519,65.702805,59.543064,61.038933,46.333405,61.20251,63.642128,69.16997,70.388016,60.22013,65.52067,57.401077,71.72052,60.61224,78.12587,63.56067,0.0
40.295593,29.455467,57.995945,64.455574,43.56559,44.646564,70.94712,65.38056,61.68504,55.31029,55.960777,59.527332,63.864624,60.187473,54.102497,51.177437,78.65271,57.514744,60.44335,56.138855,0.0
42.12425,31.7681,73.356636,51.572273,57.82677,54.408672,58.695812,63.05361,47.878696,50.984,55.745426,60.641773,78.034134,60.187485,59.256798,48.749718,79.07919,58.037174,58.53176,63.70169,0.0
68.979935,38.03107,49.75368,66.16068,37.82716,46.870033,69.12106,67.497894,67.90105,58.47207,55.454063,56.933487,54.041,60.201027,53.868298,75.41848,57.97147,62.033035,80.26302,71.82368,0.0
44.47659,33.032265,53.96588,65.53718,39.757973,57.946236,49.087704,53.002975,63.32481,62.74439,59.20646,64.12888,74.73886,60.34866,76.792274,60.014362,63.394577,74.73919,64.49418,62.406803,0.0
45.819744,38.796234,75.516525,65.715614,57.7053,46.47948,68.278114,65.018295,58.85666,59.505062,55.431656,56.75565,54.291153,60.192463,53.74554,49.26386,76.44625,57.52954,80.263016,67.33421,0.0
52.315845,29.652378,76.424065,63.24897,32.082043,41.446213,35.096016,31.390121,61.453655,51.328915,55.44996,59.00787,53.977406,77.586105,53.6421,60.940548,57.97147,58.466946,80.26305,34.888775,0.0
38.796604,29.420591,69.776436,55.301952,30.105951,40.74224,34.71086,30.856106,46.708435,49.865376,55.473682,57.32398,54.028545,64.25365,55.780983,46.64865,57.985886,57.778004,80.254715,34.63192,0.0
39.956825,32.26712,67.623405,69.2036,30.655634,60.136005,42.430637,31.149437,65.89014,65.89076,68.49512,79.88223,71.02868,60.209595,56.29087,48.761936,77.961,81.230774,80.25873,43.20394,0.0
44.8278,31.259045,72.54632,65.43891,41.548878,54.286633,53.22445,45.69908,62.614285,60.161522,57.05294,61.109447,62.76108,60.22682,73.61046,51.672527,78.9192,75.899994,80.16955,64.19966,0.0
43.572807,39.83689,63.13679,54.378258,61.56414,50.357746,49.134346,68.04245,46.55623,54.008934,56.681545,59.283638,65.829605,60.18707,56.686012,69.8726,79.073395,61.26121,80.26185,72.91346,0.0
42.744297,31.271862,58.789658,64.71437,34.935406,43.426777,53.842617,32.68668,57.312016,64.79372,55.936417,61.766785,54.61184,60.187317,53.6392,52.59454,57.972477,67.71934,80.26287,43.85651,0.0
48.607044,35.544537,74.49926,71.117546,32.01304,62.475582,42.181717,54.85664,71.8522,71.255135,64.51191,61.14568,77.345634,77.34456,78.42631,55.351746,79.07862,82.21696,79.6415,62.347782,0.0
48.078575,64.01763,48.967087,68.13764,46.510387,71.316086,63.686565,63.605686,64.82362,72.76894,62.139565,70.235886,76.71826,60.2284,64.387955,67.80471,60.154366,71.45879,79.79324,71.13375,0.0
67.281166,69.20906,76.300705,73.50193,55.743027,51.222507,59.08035,67.09476,51.375896,60.75676,55.65845,69.30522,54.304916,77.574524,69.00165,78.65374,57.97155,74.68771,80.26305,70.64549,0.0
39.338173,29.443373,51.021603,53.522728,29.980484,41.69653,36.894054,30.926878,46.57523,55.067684,57.337124,73.88011,71.144585,60.18707,55.559635,46.19517,64.3517,63.06295,60.170193,35.021523,0.0
40.12026,29.434553,44.97067,57.04359,31.524864,48.61055,60.861897,49.619415,57.511898,57.3616,59.160217,69.477905,77.00361,60.18707,56.60011,50.203728,59.90602,57.523556,58.51972,63.991287,0.0
39.71447,29.422947,42.310253,54.31795,29.834497,41.786114,65.24565,30.862963,47.25135,52.64658,62.239964,73.377754,72.35031,60.18707,72.64471,46.079433,57.97147,70.598175,58.51962,34.804115,0.0
38.686592,29.420408,62.912945,52.304234,29.779703,40.735558,34.175003,30.853582,45.650955,48.892567,55.426582,58.503292,53.983288,60.18707,53.37026,46.050056,58.750153,56.896404,80.262566,34.609894,0.0
42.443558,29.614864,60.156914,56.571026,30.450512,42.970364,38.833637,32.76956,50.669327,52.26903,58.463856,63.511177,55.852352,60.322407,77.71989,49.492367,57.971645,75.684456,73.81845,44.048534,0.0
42.09041,29.463078,48.71851,53.541176,30.490448,50.739628,44.44502,31.14161,48.510254,54.43991,72.639755,79.05395,76.86407,60.18718,57.801155,46.276203,77.37058,65.21962,58.55617,34.8686,0.0
