CROSSING,FINISSHING,HEADING_ACCURACY,SHORT_PASSING,VOLLEYS,DRIBBLING,CURVE,FREE_KICK_ACCURACY,LONG_PASSING,BALL_CONTROL,y
50.687603,42.151253,76.38835,76.78667,48.80005,60.813015,40.550022,43.81984,73.397026,72.7727,0.0
38.75543,30.175505,75.79386,61.33682,64.20498,56.82447,36.92943,32.636982,58.56352,66.7423,0.0
49.769253,38.06485,54.22763,60.01108,42.896965,46.58674,36.555267,48.97251,63.221775,55.350357,0.0
54.392284,42.9084,72.48043,75.8435,56.98735,69.87923,48.421204,62.924458,72.42367,73.35695,0.0
49.288723,40.573303,54.305332,61.152966,51.666466,57.48361,47.28561,49.21685,60.114304,56.284443,0.0
42.57519,29.544266,67.33567,54.069695,64.44918,40.71344,40.11441,62.981785,45.79627,50.28376,0.0
50.705032,34.592594,76.4515,74.18142,60.51352,45.340256,36.0975,32.774452,70.15967,73.75712,0.0
47.911522,30.639301,63.234432,59.59284,29.897745,43.27016,44.997723,32.30635,68.141785,60.99478,0.0
38.87224,60.475163,54.721607,54.97768,65.20161,56.55238,68.438934,65.34122,45.227497,61.641624,0.0
40.461525,47.50313,76.33054,70.476204,48.541874,60.508858,49.541626,34.473923,70.62034,69.91585,0.0
54.561863,60.353756,52.1084,60.945145,56.00662,65.347855,40.973747,48.700497,49.72133,62.091927,0.0
51.887497,33.361656,76.43479,70.35477,59.10384,40.786575,48.474644,41.802868,61.77953,63.42954,0.0
49.115204,31.118969,69.8022,69.19627,59.709873,50.588684,39.56518,36.728966,62.096596,61.569107,0.0
51.3634,39.297455,76.41799,71.75522,43.70289,55.907112,49.30509,40.31989,70.5686,68.23094,0.0
56.92495,56.10177,46.752045,58.460762,53.40258,64.24394,46.230556,48.038914,54.344032,58.92749,0.0
42.906723,29.405159,64.57889,56.861412,60.36986,48.949665,35.314102,54.81751,50.23808,52.949635,0.0
53.121414,43.58485,76.44805,72.17135,33.491684,56.109512,35.151325,31.328865,69.6638,68.19103,0.0
48.890617,35.69163,68.27328,60.29116,49.29056,40.80521,35.24613,51.005352,56.096836,53.44256,0.0
50.277058,40.3602,76.42803,75.714424,29.998304,62.308853,51.4465,39.65917,72.99234,72.48187,0.0
50.53624,42.483315,73.59353,71.57794,46.642193,54.49463,39.53495,54.723232,67.00571,64.109085,0.0
58.792133,69.10706,72.222916,66.85125,66.24553,71.376076,64.15689,66.05894,64.77165,70.7327,0.0
57.596043,50.35956,50.18514,67.912186,53.79071,60.53299,64.088715,66.01245,65.715355,67.05544,0.0
57.73544,69.17204,75.93692,67.41667,68.562645,77.15153,53.740746,34.36492,46.18287,78.57891,0.0
54.81124,69.16729,76.287636,60.282627,67.37325,63.815502,44.232357,33.636642,45.501564,66.506996,0.0
53.672432,42.875153,74.90335,76.6125,38.64245,61.685913,53.3709,45.945644,72.88737,70.94785,0.0
48.197884,38.136814,58.422916,65.98472,56.492928,50.55694,34.867332,39.036976,62.21869,57.43937,0.0
47.98994,29.240326,60.57612,70.034454,31.269625,52.34764,36.18466,31.643549,65.29139,62.920013,0.0
49.21015,29.216797,57.060673,53.913567,33.94793,45.060005,45.950897,58.87265,50.81218,50.015106,0.0
38.39678,29.196878,76.37883,49.73541,64.73104,42.55981,33.822178,30.9111,45.090443,74.87826,0.0
38.397797,35.63058,62.65844,59.82018,46.844887,56.908913,39.8247,51.92001,48.43433,63.668247,0.0
47.783092,29.195969,48.30173,62.10407,29.896927,47.561928,33.95777,32.494473,57.01502,52.84879,0.0
53.6737,49.15477,57.275654,74.14421,47.230606,64.512115,51.699894,55.796936,70.680435,70.11433,0.0
38.39678,68.2411,71.11953,50.05059,33.170242,49.82348,35.317463,30.880804,45.091175,59.122425,0.0
41.489212,68.38953,76.44718,65.04574,64.58928,45.385784,61.256332,34.791367,55.69028,66.59541,0.0
54.961723,29.195967,61.331696,52.27352,29.897736,47.982895,40.063454,32.400326,46.72191,51.347553,0.0
50.18104,36.056763,76.211494,68.94181,58.865387,56.582706,40.758385,36.2726,63.803684,67.20655,0.0
38.411434,50.9522,75.40287,69.679,37.28972,67.583786,61.30752,52.73185,69.05145,75.04603,0.0
38.39678,34.27037,76.45062,50.394634,29.895912,40.66354,33.834885,30.879719,49.45458,63.738384,0.0
51.6978,30.97882,73.01913,73.193405,39.193516,57.03959,39.116234,39.112698,69.729034,68.096306,0.0
53.43443,65.285126,51.418304,61.16752,62.457813,60.521915,54.358376,55.976048,49.125607,60.44978,0.0
43.617363,31.647383,57.195778,65.84885,42.19372,43.990864,34.24393,31.747095,63.981125,59.076393,0.0
39.685352,29.19596,64.2627,53.555035,29.90177,41.18221,58.944393,53.371048,49.999428,50.61118,0.0
53.480145,42.233753,56.57391,65.5289,54.559837,57.597797,51.488277,61.591183,65.356094,58.41759,0.0
46.025585,29.219917,58.52682,64.584206,30.821781,46.206856,43.54918,31.958513,64.74266,57.450596,0.0
39.26777,30.965202,51.726124,61.779144,58.80138,56.294376,54.3023,60.65135,48.78257,61.499332,0.0
52.67909,69.167305,57.486935,63.645092,66.80854,64.04058,54.901203,64.89403,45.374424,67.93049,0.0
54.17496,44.691933,51.309727,67.550224,48.564285,60.559963,52.105347,60.121735,65.59663,63.24736,0.0
48.14212,43.35303,65.73068,65.18825,54.29198,53.49373,61.426937,56.90991,64.552124,60.438065,0.0
52.055958,68.68286,73.6084,58.166077,61.03122,64.882355,50.760143,52.698814,52.417305,63.77258,0.0
50.4353,46.8005,60.391155,66.62905,44.614193,55.71828,36.620724,52.84834,62.82219,60.266426,0.0
49.549084,34.098145,44.482254,57.24575,59.095623,40.777,34.077324,37.901253,54.86906,49.65253,0.0
52.00313,45.96142,74.90307,65.96357,45.6023,47.850826,40.955532,48.02761,63.877823,61.16208,0.0
47.340252,32.608685,60.276726,59.35263,46.433014,47.18825,39.56204,44.598885,57.43837,54.123592,0.0
38.41093,29.286121,55.516487,62.242085,55.009857,50.65746,52.32972,50.90588,59.764214,61.37444,0.0
56.856094,67.79759,75.997665,63.755283,66.00673,62.861847,50.74798,55.213493,61.452206,69.21203,0.0
49.557,29.228764,67.96723,69.05678,41.21118,49.90161,38.474365,36.362118,61.827766,60.53797,0.0
52.416817,41.65344,62.599525,72.22246,46.77831,60.5363,48.06823,54.07818,68.10483,65.27487,0.0
53.185066,67.646484,72.20425,59.207253,61.15863,64.93346,41.50813,40.168797,52.17812,63.737156,0.0
46.495087,39.428913,54.7918,59.58905,49.887886,42.439766,35.371937,44.683914,59.56677,52.71444,0.0
40.42323,36.345257,76.449326,77.66123,52.603996,66.90488,36.351578,35.3447,73.49673,72.688515,0.0
42.082924,29.207058,65.16864,65.13842,30.686163,43.009716,48.789513,34.50677,64.576035,59.3196,0.0
45.016907,48.595318,52.782227,70.49888,52.47927,67.297226,66.42809,66.43198,71.18594,70.97992,0.0
53.07053,54.064697,75.592995,68.45336,50.30706,57.400227,54.160442,57.951347,65.920586,64.99677,0.0
38.399498,47.55564,76.42081,55.801888,29.910164,48.077568,63.54039,30.919071,61.994026,62.928932,0.0
38.41106,34.752075,76.45172,70.79793,63.121662,55.734783,34.705246,30.880222,69.25696,74.330734,0.0
43.76129,29.19626,64.4791,51.347443,31.645761,49.68141,34.05838,33.14103,45.10412,50.794037,0.0
47.941463,29.319744,52.114582,57.47495,31.38153,40.675304,33.929108,36.44883,57.551155,50.654697,0.0
49.926647,33.487854,50.505775,70.66728,45.10408,56.682774,36.589554,47.016697,64.50494,61.33922,0.0
56.879436,69.17204,76.35843,61.601513,68.61636,75.70964,53.441597,40.398575,45.09993,76.49106,0.0
41.422817,29.201113,59.94769,51.845516,29.923532,41.586353,34.874107,30.902632,54.70027,53.068115,0.0
54.69587,48.4851,56.662422,68.68366,48.71666,62.484795,52.160698,55.28912,67.02269,63.984074,0.0
38.39732,29.88215,63.39026,56.92352,66.30266,52.50594,35.236076,38.43004,46.641556,64.028915,0.0
54.068275,42.15845,65.73962,66.30312,49.36057,63.820705,44.9319,41.47501,62.269863,65.59361,0.0
38.59889,69.16723,69.18055,64.6509,68.017265,71.32293,50.770035,34.18722,46.640804,67.996925,0.0
38.706703,29.231186,76.23307,61.426624,31.148027,52.16321,35.515854,30.898455,60.861973,64.013954,0.0
50.71518,30.83809,67.27894,69.99691,31.285357,55.44243,56.754818,49.8594,68.7703,64.31584,0.0
51.557423,34.356262,50.47446,74.91143,39.380985,56.59483,62.076267,60.36332,72.14987,66.7983,0.0
44.110107,41.26533,72.52743,69.70032,36.653385,58.47062,47.240406,52.52416,67.44523,66.02514,0.0
52.737717,30.928501,69.8357,61.151863,48.827896,55.881104,42.586594,49.466164,53.240734,60.530647,0.0
57.845825,50.323055,49.752777,76.0304,57.469696,68.95026,68.04569,66.963875,72.26191,74.183266,0.0
48.355892,33.062263,54.508217,57.242012,38.06773,40.761684,39.13247,53.80043,56.456516,51.272564,0.0
53.498867,45.318188,72.00644,72.16429,48.488132,60.571426,51.455578,64.90353,70.549736,68.37389,0.0
39.782288,29.473877,68.84463,68.34534,30.05467,54.07976,68.85695,57.31117,68.494675,64.38234,0.0
53.668465,46.245354,69.36843,69.25807,54.20618,63.209263,54.661545,55.870926,66.41242,65.415344,0.0
38.397293,58.84579,76.20451,55.390263,37.94102,64.46413,33.93371,31.008999,46.066936,65.27252,0.0
52.350067,41.98463,76.41972,70.30774,64.304794,63.00081,36.06266,31.06788,65.840935,68.1613,0.0
53.93595,69.17133,76.10334,59.28063,68.430115,70.216576,53.73724,55.61907,48.32972,68.613464,0.0
38.644787,31.980461,69.5775,67.935974,46.162266,49.378223,34.854725,55.092148,59.559162,63.094784,0.0
54.097385,58.290565,76.35799,72.00794,54.1229,62.96119,53.946747,54.276237,71.27061,70.76276,0.0
55.657017,56.51006,57.291115,67.52531,54.450756,67.91228,55.645985,48.88834,65.61479,67.48297,0.0
47.725864,41.179535,76.25612,69.11502,42.708202,49.871048,37.02384,57.820316,59.16966,66.60846,0.0
56.513466,68.422165,70.34952,66.08766,64.72575,71.25104,57.543842,59.637844,57.868008,68.16195,0.0
38.399784,34.548363,76.378426,76.49259,35.11304,70.82914,37.3478,50.24287,70.883026,77.03421,0.0
50.954292,41.063835,57.459763,75.69432,47.736214,60.015816,40.937004,47.954037,70.73632,67.944626,0.0
51.010906,45.03875,74.63112,67.00772,51.195553,60.47676,44.615826,50.91329,64.30106,65.04248,0.0
38.470512,29.195972,54.74573,52.300037,29.898357,44.480053,36.553635,31.025047,48.87762,51.24131,0.0
50.989357,36.198685,65.48271,61.91237,47.536987,52.242844,41.003887,51.72018,62.82613,59.20716,0.0
38.424683,54.566154,76.27832,58.837246,30.578169,64.959435,46.94131,31.944473,53.13626,65.079185,0.0
38.39678,29.379585,76.44937,59.683346,30.237474,58.216007,34.176765,30.98716,52.113403,76.75367,0.0
48.45016,29.356838,74.59284,60.083313,32.726658,40.632854,33.9198,31.261774,55.293327,54.583603,0.0
51.032753,41.851578,75.8693,71.63497,53.387833,62.058235,40.033436,32.63656,66.52789,67.56003,0.0
38.39679,29.19596,73.6418,50.94637,29.914024,40.63311,33.819305,30.896042,45.097706,50.615917,0.0
40.599033,29.207836,71.39873,58.35608,30.137093,54.018307,68.6358,32.836002,65.12616,62.492306,0.0
44.294094,34.210564,46.750824,63.81136,57.005043,46.475616,35.25083,37.545242,62.861202,53.00732,0.0
54.296078,45.3086,57.946686,70.374054,50.229164,60.066925,57.5132,54.534515,68.09394,64.01647,0.0
38.405758,43.063972,65.17181,74.498024,38.798996,60.091698,50.79068,35.271976,70.78518,66.89474,0.0
51.56254,37.00019,76.41818,75.439644,53.771843,61.99907,35.250305,33.779327,72.2197,69.00063,0.0
56.108047,68.70477,49.34892,55.938793,63.65318,59.065323,45.58865,60.45848,45.4916,56.692883,0.0
54.07624,45.709866,52.950405,64.92088,55.043224,50.603157,39.420994,45.875256,60.435234,59.572487,0.0
46.538612,31.581717,75.8107,66.80589,54.64688,53.33772,35.298473,52.408566,62.37678,62.328804,0.0
49.466854,50.549408,76.38587,65.578545,31.669413,40.669304,37.258892,53.892303,54.484215,63.105602,0.0
38.401203,69.17204,75.69759,52.690163,68.62309,74.142365,38.78155,39.11704,45.0903,72.14752,0.0
51.97413,53.145336,64.194244,58.83003,55.525078,54.443268,43.405636,35.691902,48.272728,59.675705,0.0
54.678238,48.424778,62.81864,62.969067,45.557907,57.746716,52.14785,49.12132,60.516544,62.358418,0.0
38.5465,30.71887,52.746613,59.502487,50.674767,55.202713,35.925365,46.69386,51.17155,58.54882,0.0
53.064884,32.999725,66.22565,61.471207,53.614586,48.66433,45.580677,58.659435,56.371544,55.41883,0.0
49.921917,30.331194,76.30311,67.087616,54.111145,40.65603,33.843563,30.882874,61.45214,56.908474,0.0
38.80803,29.196695,42.907856,65.76414,29.895742,45.157955,33.81977,31.43968,69.66413,53.750835,0.0
46.950138,29.64115,53.040432,60.315052,42.003487,47.91032,34.517212,38.403217,57.03546,54.122528,0.0
38.397064,29.854347,76.43814,63.041847,39.78361,49.92494,33.857334,31.068628,54.945297,68.99321,0.0
38.39678,64.45647,76.44966,60.16293,30.765667,71.58179,34.3154,30.928322,56.406654,72.182816,0.0
53.65755,29.335789,73.17482,68.25709,58.611954,55.404938,36.176205,31.525368,59.62571,63.51886,0.0
38.39678,29.491552,76.28148,51.61321,30.097887,42.380116,35.899044,31.521692,50.228558,70.332,0.0
54.213627,41.035458,48.30721,59.575478,54.237267,59.75693,40.19028,39.140984,54.135197,58.98806,0.0
57.073326,29.21551,58.477646,51.03444,36.622272,53.50565,38.565395,45.701965,45.156975,50.270367,0.0
46.589073,45.924454,59.06286,64.20109,45.732746,44.368595,37.357,58.999302,59.754112,58.316307,0.0
38.706406,59.541615,44.88826,74.12565,65.77627,73.82055,70.38509,67.62935,71.04223,75.04229,0.0
50.422287,30.308107,64.89768,71.14434,39.67215,53.050465,53.806843,59.24496,69.73207,63.754517,0.0
44.027653,29.31738,54.826096,65.06189,63.852253,45.405132,33.860878,31.01294,58.1666,56.107952,0.0
57.673447,52.435135,52.722725,69.72721,58.62239,62.31257,61.82777,62.32137,67.495125,67.22373,0.0
56.437126,43.210854,42.142414,65.70114,58.08124,66.13728,41.580284,43.687294,57.87788,64.72187,0.0
38.39678,29.240345,66.980095,66.48833,55.14274,64.92522,49.532284,66.74803,58.177692,72.15859,0.0
40.708424,35.78846,69.90059,58.73483,47.46471,45.104553,33.85949,31.433998,56.668488,59.24653,0.0
53.45501,47.520557,67.361404,67.4485,46.583054,60.949417,57.346867,55.839314,66.05078,65.902,0.0
50.09182,31.978575,57.257324,62.114258,37.247597,46.3493,43.52747,53.89971,64.676025,56.40112,0.0
55.62292,52.83216,71.29918,75.30677,32.47159,64.770164,43.605408,61.727375,72.02159,70.86335,0.0
45.865772,32.20896,66.27088,62.752476,34.37179,44.448418,49.987064,41.08307,63.22839,57.212543,0.0
54.860214,45.311142,75.58133,73.167114,38.864372,58.631397,47.553154,60.700176,69.27754,68.34531,0.0
53.68893,33.719048,65.17966,63.990105,30.309889,59.47579,48.833412,52.173817,65.55207,65.99126,0.0
51.52106,29.243681,62.173267,54.51316,30.438513,53.542725,54.294823,58.329983,48.911976,54.541157,0.0
55.16684,67.68277,52.293983,56.249165,57.45752,56.110607,50.179867,45.53696,45.257675,58.232098,0.0
43.379116,29.547144,54.60712,71.63209,30.59079,50.367573,37.6666,56.11363,67.61009,61.918762,0.0
38.396957,69.150475,69.78686,60.57353,63.687176,75.73686,55.72293,32.139538,47.625626,73.74572,0.0
41.307583,40.72971,65.0288,68.25281,47.68136,50.659103,34.48368,41.824734,58.869423,60.95502,0.0
38.39678,30.137941,76.45172,49.705433,29.929283,40.852703,33.822433,30.879719,45.78031,79.38258,0.0
50.81868,29.689959,75.81289,70.5055,51.396095,57.678905,41.95044,32.097805,66.83473,67.86681,0.0
38.39678,29.19596,75.28336,49.407825,31.550337,40.636303,33.81905,30.879719,45.0903,58.21018,0.0
55.77911,69.17204,73.935585,62.748363,68.61005,70.958984,60.369297,64.64081,45.1077,72.70739,0.0
38.397743,60.680508,72.965065,55.76969,50.357845,59.069878,35.90784,34.007145,45.182743,69.07136,0.0
38.57115,51.02453,52.228313,55.844185,66.48024,51.57983,58.04464,41.540627,45.263134,59.60384,0.0
39.79492,32.12677,75.3055,75.757195,29.918234,63.54255,48.321777,50.936497,73.1422,69.91067,0.0
50.119938,43.692673,76.45088,68.80049,61.1654,52.488266,37.986835,31.210915,68.61463,68.38268,0.0
45.76157,69.17204,74.77293,61.734543,68.53951,69.73789,55.617542,45.890106,45.105804,69.70635,0.0
38.39861,64.54787,76.45166,65.072334,32.329727,51.059395,42.05857,31.106236,64.69563,71.49679,0.0
40.134457,57.15359,75.49643,56.65358,58.950233,59.88571,52.76223,31.05835,47.444138,64.367195,0.0
54.233837,47.857502,60.51297,74.65499,38.93062,60.84438,40.815628,37.17385,70.78755,68.347,0.0
55.490383,31.53212,57.020557,54.694576,55.245464,52.98428,40.311596,60.45542,46.45331,51.825108,0.0
38.903606,44.370308,62.01882,68.66655,57.295357,60.24823,64.562164,52.91544,67.26516,66.374115,0.0
55.19715,47.41051,54.83069,73.50529,57.636456,65.51595,62.13297,58.023544,70.95355,69.60301,0.0
39.42336,62.22792,74.697784,61.45417,52.21552,67.41657,40.887653,32.722088,56.10684,60.89384,0.0
38.397175,29.837717,74.23208,77.37158,54.892746,67.965744,41.937847,53.16875,73.25728,72.97092,0.0
49.795654,29.483624,61.482666,60.82641,32.932964,51.85073,39.496567,50.706707,56.25143,54.36599,0.0
57.290855,67.67115,68.63254,73.36621,66.30619,70.38881,60.006126,68.21834,71.98911,72.62618,0.0
55.081215,51.77214,69.0966,66.815346,53.223,57.90311,52.490105,53.150364,64.283226,63.098305,0.0
38.398907,68.14838,76.101456,56.428646,66.718506,70.06292,37.161102,30.943804,45.473568,68.14847,0.0
38.49389,29.541449,55.855877,54.46902,60.972824,53.87929,39.005882,45.6926,45.27512,58.06792,0.0
55.071228,50.63287,62.197014,76.653114,51.64228,66.79114,49.901627,53.869366,72.44435,73.08046,0.0
49.84854,34.22779,53.66032,64.62677,53.589428,56.495613,46.42306,35.24504,57.861565,60.723286,0.0
